,user_degree,avg_pop_choice,avg_aud_omni
iamrichlol,1.0,4037.0,28.587565023532328
CreationOfLight,3.0,4915.333333333333,25.269684563777478
kelly_kill,4.0,3963.75,25.001032956721936
MaximilianGllrn,9.0,3724.5555555555557,24.488648189440504
adarthpaz,2.0,9735.5,22.426298967451057
MacDickie,6.0,2136.6666666666665,28.793414465803277
Jedralski,3.0,1486.3333333333333,26.491217414354335
Natatroni,12.0,3921.3333333333335,26.135118287520736
Aris_Lumen,6.0,2450.1666666666665,27.622093180538673
basedflacko,2.0,2154.0,24.1903373901862
murwlo,3.0,5970.333333333333,23.13681998819577
hd_pilot,29.0,3332.344827586207,25.688315493570848
kinokillua,3.0,825.0,24.960567848173394
Guis,12.0,4051.4166666666665,25.343467973809144
Frankey13,3.0,1545.0,25.67816478262175
mu3sli,1.0,4063.0,26.201082943637704
NMDS1909,5.0,978.6,25.635726819091797
RyanRiottt,10.0,3322.4,26.313194598081232
MyselfRodrigo,7.0,2574.4285714285716,25.680436619393326
atelier_nugra,5.0,2363.8,23.96698965417729
kertax,6.0,1744.3333333333333,25.609317676847535
Knorker,1.0,335.0,18.01194029850746
EdszxNeo,37.0,2945.027027027027,23.97585836399252
finessays,1.0,193.0,14.336787564766839
rafael-a7x,16.0,4132.25,22.6100829301042
klaevimagdad,1.0,160.0,16.10625
redlemon,1.0,3660.0,27.184426229508198
joaopedroodd,1.0,1827.0,25.957307060755337
MadMat3000,1.0,5015.0,25.510468594217347
amenfashionboy,6.0,4696.5,24.487250409513717
boysetsdavies,7.0,5025.142857142857,26.173287576579494
Marla2210,1.0,3233.0,25.203835446953295
Itzal10,1.0,2448.0,26.9281045751634
cassi_rox28,3.0,1453.6666666666667,26.17564748537013
blackhand2010,6.0,3978.8333333333335,25.743239258009492
kawiikoneko,11.0,3848.6363636363635,25.140295959708236
Pashokko,1.0,192.0,27.255208333333332
omdjinmesem,6.0,5127.166666666667,25.720970152964238
multani,14.0,4012.1428571428573,24.99434513573721
FlashyFunkster,8.0,2200.375,24.3103787007861
folkoff101,17.0,2676.0,23.634752708233023
lamoon94,4.0,6498.0,25.097431583633266
SaT451,47.0,3535.31914893617,25.48307533767117
uzicoppa,10.0,4599.5,23.73437916928481
MacroRocha,3.0,1398.3333333333333,27.005018506932245
C4nopus,2.0,2069.0,27.239980047073814
angelidimarmo,13.0,4093.5384615384614,25.950839880501178
JDNinTHISbitch7,2.0,351.0,22.657548427351884
mmimmaa,11.0,3482.4545454545455,26.17641578115338
Astridzelma1002,17.0,3446.470588235294,21.41696424128897
MrDirt,6.0,5632.333333333333,23.074137550270382
k4n0n,29.0,3472.448275862069,26.757789801719934
JnKoda,1.0,782.0,10.847826086956522
sokasai,10.0,2383.1,24.894851410793944
morgiane_kr,3.0,3134.3333333333335,25.68718730131579
_tigerpants,14.0,3614.6428571428573,25.801727284214714
Arlucasinc,1.0,301.0,22.3421926910299
gusteka,6.0,3739.5,25.03468318567853
shadowks,1.0,4063.0,26.201082943637704
morghanne,5.0,5742.2,23.25278476717966
myraus,37.0,2349.5135135135133,27.453938330422798
danoxidous,4.0,2216.5,23.905567573277708
jamie-o,3.0,3563.6666666666665,26.911898618103546
Kropott,38.0,3012.4210526315787,26.552428813576125
_chipo_,26.0,3392.1153846153848,25.69150952785284
lisusimus,9.0,3456.5555555555557,26.075776669480792
FridaAntunes,2.0,6168.5,23.12845955855606
duck_season,2.0,1942.0,23.874081422692534
FleaRadio,1.0,10274.0,23.076114463694765
wallabyted,40.0,3116.35,26.434559027598482
yorkii,12.0,2580.0833333333335,25.07198222245005
LitusMayol,39.0,3372.5384615384614,26.11379307614469
dkavende,14.0,3378.5,25.58502443482829
deltawing12,1.0,5262.0,24.64044089699734
Ziovanja,23.0,2798.3478260869565,25.245347252554364
itsygo1989,1.0,533.0,19.79924953095685
ET216,3.0,4447.333333333333,22.68787788889703
flos,48.0,3344.7291666666665,26.180336575548523
MaximFatBastard,3.0,2014.6666666666667,22.84476610429448
dros74,2.0,6732.5,24.864686522116987
Rejuskaa,3.0,3017.3333333333335,18.48657266633114
bs-fenty,9.0,2655.1111111111113,21.162161440726837
Bguma,2.0,757.5,27.240967006276502
innerearmedia,1.0,446.0,23.890134529147982
egor_pe4kin,25.0,3015.28,26.573372355727717
sync0pe,2.0,1804.0,26.597066604419545
BlitzMode,10.0,1815.1,27.55485495060973
human_dust,1.0,1500.0,26.596
CannedBeat,10.0,5471.7,24.634182261979184
aswissboy_,3.0,2344.0,16.628575253940404
stevenkeys,20.0,3996.7,24.332148126052086
isaacgabrielsfs,5.0,5618.8,24.17513556243686
Smokey_BUd,20.0,1934.55,27.32582844424217
Belsebu_srt4,1.0,5616.0,26.576566951566953
rebusX,2.0,3921.5,26.368211666274163
Tacuara,8.0,3792.625,27.139687461520914
voressima,5.0,2416.6,26.243521883492413
dab_dare,37.0,3549.0,26.26807972971666
After_Dark444,1.0,782.0,10.847826086956522
otrebla86,35.0,2503.0,27.15136567291478
ANTON_YO,3.0,1330.0,23.336357141006786
couvegalega,9.0,1460.111111111111,27.37704244270917
isaque777,5.0,2078.4,24.297589119987993
wlndowlicker,7.0,2278.714285714286,21.589734070877615
duygukaradag,7.0,2972.8571428571427,27.910832337941628
FranklinnMelo,5.0,3852.4,19.923730371262316
Gundozer,2.0,3610.0,27.53880539274293
madalenacastano,8.0,7487.5,24.041695426537142
akin0,13.0,5708.7692307692305,24.918119145024395
PopConservative,1.0,1877.0,28.69952051145445
torazina,5.0,3544.8,25.471144772588538
daponz,9.0,2199.777777777778,26.14482500636206
Wurdulak666,2.0,2937.5,26.893527455921273
Comanche_Ak,2.0,1603.0,27.02040954968944
ronichka,1.0,2853.0,27.19768664563617
jeremy909,46.0,3561.5434782608695,26.833394318496147
TeNeRe,1.0,1877.0,28.69952051145445
SerzhPolkovnik,1.0,3334.0,28.047090581883623
jacksfield,2.0,6348.0,24.236560311998907
angelus-flere,18.0,3133.3333333333335,23.605156589808832
Daniilooo,13.0,4181.384615384615,25.299738288825264
HenryBarker09,5.0,4186.0,24.284127160114128
monoeits,15.0,2907.0666666666666,25.48651783763425
Vargstjern,11.0,3519.5454545454545,26.19438831879329
Erwen_Rana,32.0,2843.625,24.991681806507245
icelady007,32.0,3353.96875,25.619278271600187
saadadr,5.0,7623.0,24.297106409094038
TheBullfrog,24.0,3105.375,26.7244284475435
lordkrychu,5.0,3497.0,27.26586860552387
komhst,1.0,5015.0,25.510468594217347
Munc_Dunc,12.0,1445.1666666666667,27.846272743563834
Ba5,8.0,4154.25,24.49162275175328
camgarrison,2.0,5512.0,23.832333187692804
tomasxav,4.0,1626.0,25.147226973806152
VVZ,2.0,6088.5,25.11843253733766
Cocomangue,3.0,2389.6666666666665,26.180082242662266
Anarco-2Jinismo,1.0,562.0,20.01067615658363
NessaKilgannon,20.0,4350.9,24.569713191690397
Thrill_Seeker,1.0,5262.0,24.64044089699734
thatmusicweeb,1.0,1827.0,25.957307060755337
Semichronic,2.0,4901.5,27.2763548660781
apefist,16.0,3513.375,26.098420888219458
mzagro,19.0,3966.8947368421054,24.647344394863804
giorgiacarina,17.0,2181.705882352941,28.508174821608506
ThrashBiber,23.0,2024.5652173913043,26.619289231384883
Rauffle,7.0,6473.142857142857,24.880324954921655
andy_ryu,1.0,6427.0,25.22887817021939
PetaHC,3.0,3372.3333333333335,25.771834441219124
veylaron,2.0,3633.5,21.443324809468944
stylefusion,14.0,1740.357142857143,25.65558525460407
arustomyan,7.0,5864.428571428572,23.651720594407664
kawaii-chan,31.0,3344.1612903225805,26.73841280193465
corky64,9.0,1919.7777777777778,25.984097757621214
komfrotable,1.0,5784.0,22.434895383019196
eunit75,1.0,1317.0,30.075930144267275
midiflumm,3.0,4467.333333333333,24.019374820506144
isakijeszy,11.0,2514.2727272727275,27.54499819597613
Mat_eus2112,20.0,2802.95,24.99534343567652
myalternative,21.0,4806.380952380952,25.474330945825077
arjunj6,14.0,3080.5,24.870475102159087
5500,43.0,3374.5116279069766,25.08333900878636
Alan_Morton,19.0,3777.7894736842104,24.484576625243616
cjsinclair,30.0,3479.1,25.265610433391036
localzuk,1.0,3334.0,28.047090581883623
SergunLukin,4.0,4353.5,25.96890708627638
Jorge_Marx,12.0,4543.833333333333,24.97645484868852
LastSamuray,16.0,3493.875,24.95577403705594
Fairiella,47.0,3501.808510638298,26.115277707280725
aarthur_,1.0,8991.0,21.468802135468803
javipanqe,4.0,6587.25,24.11357037342146
RevolutionKsE,2.0,1488.0,19.330669817539235
mutchy,2.0,1562.0,24.55977084697258
ledwayz,34.0,2477.764705882353,24.94917757598336
joybarr,3.0,6413.0,23.79087172069022
borst,19.0,2492.1052631578946,26.03644062296351
yasmi-n,2.0,5291.0,23.031069829519442
Merisist,11.0,2350.0,26.912325081862843
AquaticDreams,3.0,4537.0,21.760194393619987
vad1slav,20.0,1887.8,27.294922519545842
loczenty,1.0,2093.0,26.340181557572862
RibbedCrown,6.0,2870.5,23.52830927053552
No_Remorse_,2.0,6134.0,24.4556400057875
isabelleax,9.0,5108.444444444444,23.99066216827596
ivanlee23,1.0,2852.0,25.92671809256662
Rawkfistlol,34.0,2769.029411764706,26.550599967874746
magicksounds,10.0,3488.9,26.638107970898005
luischarlos,12.0,3754.25,23.56237076676601
GabPasternak,3.0,2295.0,20.98016622049883
DigitalAndy,6.0,4585.166666666667,25.836247054731704
Nordkap,3.0,6105.666666666667,24.23305860074366
Spiyyy,1.0,5784.0,22.434895383019196
Jibsyking,9.0,3279.1111111111113,25.725640279046665
koze69,5.0,4714.4,25.28536308347508
tie-fighter,46.0,2529.8260869565215,27.558493586056528
Cysquatch193,49.0,2871.0408163265306,26.736287582556933
Osegal,28.0,3528.285714285714,26.452197035904707
Alverede,22.0,2894.409090909091,25.569120140070858
xyurisxx,1.0,7093.0,21.984350768363175
GuitarMan201,3.0,5432.333333333333,25.069961876303555
Valentine90,1.0,2093.0,26.340181557572862
Sacrut,2.0,1712.5,26.155666750974667
vintagedogtits,1.0,342.0,24.637426900584796
DeaZzZ,3.0,2852.6666666666665,27.617824189998412
yuzerneim,5.0,607.2,26.40453041503532
leighhooer,1.0,7093.0,21.984350768363175
Wendigoat,12.0,4875.416666666667,25.30142664787563
ronny681,1.0,2874.0,25.478079331941544
Thammybee,4.0,785.5,18.224687147455633
AmadeusNik,47.0,3032.404255319149,26.933373498230008
WTSX,3.0,2197.0,26.963152725567394
pmjgomes29,23.0,4168.391304347826,25.439959244537704
emppu95,20.0,2666.9,27.30662979375584
WilliamMcVen,1.0,1942.0,28.10401647785788
AeroCooper,21.0,2421.3333333333335,25.280245751453847
araujo7798,3.0,4928.333333333333,22.1993646822747
joniswed,43.0,2813.7906976744184,25.87397783371964
Nut_h,2.0,8577.5,24.187672113405295
KjetilK1,1.0,1534.0,27.941329856584094
SirMatB,1.0,3132.0,28.00925925925926
RocksanaK,48.0,3688.9375,26.354213514793773
0x13,7.0,1801.0,27.5714361810759
dalelane,1.0,387.0,17.94573643410853
stampoflove,1.0,1498.0,25.68758344459279
jamesybaby,1.0,387.0,17.94573643410853
eatvaganddie,40.0,3307.025,25.555120015973745
Faustus_minor,16.0,2268.625,26.795015979695858
tegguN,6.0,2141.3333333333335,26.762929491047743
Annitouli,32.0,3086.3125,25.162767006860822
DPsoia,16.0,2103.5,26.811008321675345
stiangsa,4.0,8288.75,22.559028886984926
juuzto,38.0,3332.5,25.728963583248788
Ultra0ne,1.0,3530.0,24.78158640226629
panicintheheart,1.0,2706.0,26.778640059127863
tom2,2.0,2982.5,28.5170708935089
joaocorreiaspot,1.0,11031.0,21.42534675006799
Viietnamka,6.0,6720.5,24.183746308974865
Charmedcard,1.0,11031.0,21.42534675006799
Bredero83,2.0,5360.0,23.483124496421375
ZeruhurII,6.0,2817.5,26.116753008646352
Max_Half,30.0,3241.4,26.141193672284142
taeril,27.0,3623.259259259259,24.88880662890734
vitorsouza95,23.0,2103.4347826086955,25.287527120709644
CaitlinFenrir,5.0,4333.4,24.97061207215008
Ga3fary,13.0,3481.230769230769,23.610529497512257
Misunderstood-n,18.0,2974.5,26.330518326823377
AcidRomance,5.0,2471.6,24.02191452430974
MikaJarkko,1.0,1417.0,29.901199717713478
Metal_atheist,2.0,1655.0,24.527869303645357
BambinoDeBodom,5.0,1879.8,27.161136835112607
ZeusftW97,3.0,3100.6666666666665,23.47402750033579
Old_Man_Kensey,3.0,6078.333333333333,25.41544083016608
deranger,3.0,321.0,22.42346360880681
AlinaBoleyn,47.0,3140.6170212765956,25.78859277443724
LuciferianDawn,46.0,2372.7608695652175,27.15422049284712
isabelademelo,3.0,3195.3333333333335,21.36329818419745
Saccolo,6.0,5296.0,25.619764593257514
Julie_Tsukada,2.0,617.0,12.005771450557907
ramonnaknows,11.0,3323.909090909091,24.74917027130957
graavejr,5.0,2090.8,23.23087647877934
rafadoggss,1.0,670.0,13.645739910313901
lucasmt,4.0,3066.75,22.86418457979399
Innamorandi,7.0,2603.4285714285716,23.613078121855743
teenwolfblitzer,1.0,8991.0,21.468802135468803
berubeto,8.0,4628.5,23.70164497229354
Lokky_s,1.0,4520.0,26.040265486725662
parrymason,23.0,3284.608695652174,26.072071071220247
BadButNotSad,47.0,2812.063829787234,27.00500732662547
mme_groove,8.0,1816.5,26.304497386060504
FriQue,10.0,4200.5,25.707403595832716
ratflat,40.0,3824.775,24.918465157310102
britaiin,4.0,3366.25,25.66218354336386
mmiska,4.0,3813.0,23.589195844763687
diegomenendez,2.0,6171.0,23.8567226090234
Sinneralmeida,14.0,3161.9285714285716,26.70164898468536
tangontier,4.0,5162.0,25.13787573929632
grimman,4.0,5401.5,25.15570665787651
emielvandongen,2.0,367.0,23.705483931240657
muminss,1.0,1317.0,30.075930144267275
bluesForBartok,3.0,2351.3333333333335,25.88774151968761
Sabimoa,41.0,2582.9268292682927,27.11406619741909
zumberto,23.0,3342.8695652173915,24.68990833310559
EdvardLorichs,23.0,3808.5652173913045,24.994544583899568
ITHROUGHABRICK,4.0,8625.5,22.919753991102663
imlisa,1.0,224.0,21.3125
spencerwov,2.0,1276.0,26.468458765605767
IIfriT,21.0,3246.1428571428573,27.07396081285806
GemNreR,8.0,3905.875,26.647447844030754
djcorky,1.0,3132.0,28.00925925925926
psychedelist,33.0,2107.212121212121,26.586233614543506
villase,8.0,4396.875,24.980910228980346
Tsikilee,1.0,5240.0,25.22977099236641
vikolins,8.0,3256.25,24.841811824777412
NoisyorSick,1.0,5262.0,24.64044089699734
YOBA-kun,10.0,2842.1,23.066958389671363
Kevlar64,3.0,4030.6666666666665,24.68034164112409
mrgypsie,34.0,3185.4117647058824,24.206110607690142
enteralvin,9.0,4046.1111111111113,25.248508276365207
patachin32,1.0,422.0,14.867298578199053
VeeQueueTee,2.0,5275.0,23.0657031844759
skowie-,2.0,3335.0,25.356838210696957
pedrodegrande,3.0,4809.666666666667,24.531612785437943
Jeff-Murdock,4.0,6510.25,22.80447808215334
rf1,10.0,5123.7,24.114638947556166
CelsoBonutti,2.0,2774.5,25.732762386996313
Superdgisus,22.0,3269.1363636363635,25.24491181058147
magdulik9,5.0,4324.6,24.279059194605793
modern_thing,24.0,3712.625,25.710369624701688
MKamaitachi,5.0,4303.2,24.588869306610345
MariBonfim,3.0,502.3333333333333,18.2422606063535
kakosf,2.0,8350.5,24.152496316957077
donquijote82,4.0,4671.25,25.232841293986016
martin3__,5.0,4967.4,24.209466005009183
Volbubs,5.0,2438.6,26.899087344668043
seehundfm,2.0,1945.0,26.9263586119285
gryphoncub,26.0,4178.884615384615,25.930158728577933
YouriKane,3.0,3389.0,25.49106119048726
jk,13.0,2020.5384615384614,24.35219382587658
childrenofwater,4.0,3122.5,22.763830448647575
nettoepfel,3.0,5087.333333333333,25.18472823271702
BojanGajic,22.0,2321.681818181818,28.3913352848474
x_harlequingirl,3.0,5740.0,23.819873541683364
robawalsh,5.0,3309.0,26.40176951791718
aerjnt,4.0,5606.75,25.89986101038247
ImSickAndTired,44.0,2121.590909090909,27.97496623041147
tatupaula,39.0,3412.1794871794873,25.106106479777704
weino523,9.0,3021.4444444444443,25.295702116812745
Fletchreborn,3.0,5976.0,25.29389637998544
Malte-San,34.0,1984.8529411764705,26.8898000989509
TITORANO,12.0,4194.666666666667,27.226800718580275
BlackOssian,6.0,3023.6666666666665,27.0454470471948
IAmNightingale,10.0,4235.2,25.485551396273756
vivizzz,10.0,2458.7,24.13798950110435
Deeeeeef,7.0,5313.142857142857,22.60465601757363
djaal,11.0,2397.4545454545455,25.748899386592612
KyohiSaRe,25.0,3091.44,25.88852069253916
EddDoubleD,21.0,1989.8095238095239,25.176465548948748
irq24,6.0,3929.3333333333335,24.602960499974206
metalkelpie,12.0,3069.3333333333335,24.64713236266174
cantahta,1.0,5015.0,25.510468594217347
olthof,2.0,3063.0,26.754276015370564
Iconium,4.0,2719.75,26.212198917727935
JuuhhfreitaS,9.0,4554.777777777777,24.65960781973857
revalenz,4.0,2705.0,28.361288881359627
ehipassika,5.0,2890.8,26.000470177536737
FromMarsToSirus,5.0,4374.4,22.65353831601621
InertiaCreepy,4.0,968.75,25.252421497317016
just_kiki,1.0,782.0,10.847826086956522
Yurii42,19.0,3923.5263157894738,25.674928472852002
Eclectic-G,16.0,1544.875,24.65032410411451
londobell,2.0,1704.0,25.283963884638702
newplaylist-,2.0,1478.5,26.52593833866225
melocure,3.0,2766.0,25.904476759605085
YasHGeek,1.0,3530.0,24.78158640226629
BeatEmpty,8.0,2886.5,24.769621913742068
Lesgaft,5.0,3394.2,22.55709672117791
gamester-,1.0,3233.0,25.203835446953295
adamisacson,3.0,5454.0,22.270817281185355
BlackTears_bel,49.0,3284.673469387755,25.82034532185917
Lennard55,1.0,1146.0,28.81151832460733
MyTemple,38.0,2518.0263157894738,26.41324269215509
postalstamp,6.0,4707.333333333333,25.321165252496584
rafa_rob,21.0,3777.095238095238,25.163494542846223
mixher,22.0,3445.090909090909,24.72523530741408
krystian0330,3.0,6221.333333333333,25.997819403378447
RybeC,27.0,3191.814814814815,26.69785452717972
btxyz,20.0,4097.75,25.691001931599402
Guust15,24.0,2984.9583333333335,27.109228925360156
chinojan4,2.0,448.0,22.034754268134815
mantile,5.0,4805.8,25.88702749537857
bodymop,1.0,187.0,25.048128342245988
nalebale,1.0,2071.0,22.426364075325928
scudodigaia,2.0,3103.0,28.20779818719263
ksandra_naglaya,11.0,5047.181818181818,25.357131007509995
DJDecimateNZ,2.0,2069.0,26.501324742347215
maquinas,1.0,1534.0,27.941329856584094
Jbastardov,11.0,3369.4545454545455,25.46304729070048
maskhoele,6.0,4125.333333333333,26.740143198714705
jdreboj,2.0,4217.5,26.041020081472723
GraceAstrid,15.0,4582.6,24.312994816422552
mashimaronyappy,14.0,2817.0,21.78784003821674
bnr0723,1.0,1559.0,24.662604233483002
Hank_Shrader,3.0,2925.3333333333335,27.349787743067267
jjfreire,21.0,3748.5714285714284,26.140096279613886
pablone,5.0,6806.0,23.39874541019532
wackMcyeah,29.0,2697.4137931034484,24.185343137645585
nak_Zeroabsolu,8.0,3346.0,25.578818671178777
Jason_Dark_Side,1.0,3195.0,26.85226917057903
kieran95,1.0,3641.0,20.410714285714285
Moobeat,45.0,3244.822222222222,26.683434304818107
AnnaEverglot,1.0,8991.0,21.468802135468803
flakes_hirosima,2.0,1909.0,27.090688238829895
bobbyb1974,2.0,3406.0,26.92210068125914
zzero79,28.0,3788.464285714286,25.2263705818922
johngeary6,1.0,186.0,19.306451612903224
RockinNelis,1.0,3144.0,26.729007633587788
uvdude,1.0,4063.0,26.201082943637704
hulmebantam,15.0,3635.4,26.01047800071241
rdarrell,3.0,1781.6666666666667,25.978576030569773
DarkKnight13,3.0,5958.333333333333,25.570567636379806
Gabe_Damage,42.0,2876.9761904761904,27.099895948000988
danielarda,2.0,6061.5,24.73903069736403
StanTheDawg,2.0,1103.0,28.703877219296977
sgth0wie,1.0,5015.0,25.510468594217347
illbefinealone,6.0,2411.5,19.543004458602052
hamahibrida,15.0,3262.5333333333333,26.110281524957756
gordoncole,48.0,3628.875,26.207989797003687
bloodyfeces,2.0,2684.0,28.572912090175187
johannawaves,23.0,2608.695652173913,25.564198576314233
von-rohac,7.0,2766.714285714286,22.481262943729195
omenik,45.0,3305.3777777777777,25.15279436996697
caffeinatedtogo,4.0,4615.5,26.057561678119022
DasRestaurant,41.0,3341.6341463414633,26.224366442756065
vintageous,1.0,6040.0,25.357615894039736
Urgash,3.0,3815.0,24.47361700897167
PseudoRealism,46.0,2348.521739130435,26.664097737144388
nefeli153,2.0,7154.0,24.43391231308709
inclementine,3.0,2595.3333333333335,26.293091811226333
elbuho,6.0,3201.3333333333335,25.702496922272463
MaurizioMinazzi,14.0,3086.9285714285716,25.122477015974003
Boerdy87,1.0,8991.0,21.468802135468803
pamelastrummer,1.0,8991.0,21.468802135468803
Mitchex,11.0,5040.0,24.270088321750947
djukela,34.0,2635.3529411764707,26.63535942353897
Urfeuer,47.0,2237.7872340425533,26.986746898667956
santyjazz,9.0,3387.777777777778,26.40413097099833
tidabliu,27.0,3272.296296296296,25.318954265609577
halvor,6.0,3746.6666666666665,25.72559457956386
martinsjbster,3.0,2438.6666666666665,26.093659223584
Kubazz,18.0,2654.6666666666665,23.519192270110768
atmasphere,1.0,535.0,26.869158878504674
brx75,27.0,3805.8888888888887,25.26341193172066
outbreak516,21.0,3993.2380952380954,25.54804687722775
netlexer,29.0,2403.2758620689656,27.02543175958581
ivomc,2.0,5874.0,25.280886777423106
lucastheodoro,5.0,2433.0,22.628170023060072
Virvatuli,1.0,5262.0,24.64044089699734
krislovescomix,21.0,3685.5714285714284,25.137195007932412
SharkShaman,12.0,2209.8333333333335,25.89623089743102
DeNayGo,3.0,7282.0,24.83754163592938
nnt_ntantalis,28.0,3621.3214285714284,25.082439360480333
