,r_user_degree,r_avg_pop_choice,r_avg_aud_omni
laweless,8.0,2225.75,26.40256787080094
krzmig,9.0,3460.6666666666665,25.84554017730328
1h8u,11.0,4402.428571428572,24.999970441668772
helloreggi,2.0,2960.0,26.376728557035463
chadavid02,2.0,3937.0,25.716221607866544
ka3yc,10.0,3659.714285714286,25.82253105758048
manzanhop,3.0,4728.666666666667,24.983541991416654
Demizone,1.0,9433.0,22.397634313508732
Cacophony89,8.0,4241.5,25.492554429365235
astre_de_nuit,10.0,2928.222222222222,26.04256132677758
damned_god,4.0,4488.75,25.29273048418348
itsstardust,4.0,1416.0,26.890109284415395
Stjopa2,1.0,6881.0,23.663337430854334
PedroNovaes,3.0,4629.0,25.0190362326526
lordtushar,13.0,5380.0,24.66149921138457
Jim_ass,32.0,3548.153846153846,25.848254415481527
leeosm18,1.0,2521.0,26.595598349381017
ACCELA1227,6.0,3970.8,25.69736592457274
pollymoon,28.0,3135.304347826087,25.972280488050277
topdownjimmy,31.0,3265.0,26.09849027267197
Herleking,2.0,3685.5,25.878248459707685
R3zUS,33.0,4042.52,25.56926833251584
Mhisecreo,7.0,2975.0,26.136337119584322
chris_sexxx,3.0,4522.333333333333,25.207517962806424
Hirbond,1.0,3270.0,25.719545767377838
lock_nroll,21.0,3625.0,25.578888693679282
johanner80,1.0,11031.0,21.538475993610824
bloomshakalaka,5.0,2471.0,26.493014747654847
RoCkEtS121,3.0,1853.0,26.423251960711184
Warlord73,2.0,1958.0,26.7034453402646
shalloww,19.0,4389.357142857143,25.102039836059554
stu57,3.0,4451.333333333333,24.862360613761258
ibemastah,2.0,4030.0,25.61872270742358
idleinsect,6.0,4125.4,25.529465861416917
lis_sofobia,42.0,2915.705882352941,25.98531845381184
windysmile,1.0,1877.0,26.201037613488975
mollydaggers,6.0,4178.25,25.376054288027994
PabloCreep,1.0,4030.0,25.61872270742358
cronolol,7.0,2297.0,26.47622051821913
sekus,21.0,3651.5555555555557,25.65341282357858
spacepenguintim,6.0,4396.0,25.494751864531622
body___electric,1.0,6040.0,24.218573446327685
Berrie,30.0,2890.0,26.198849072370354
triipriit,5.0,5537.5,24.56069468437637
bauwensprod,3.0,5937.333333333333,24.466685848061264
themysteria,48.0,2666.767441860465,26.346471905192676
CrmsonKing,8.0,4555.5,25.132154470783604
trzowN,3.0,2806.3333333333335,25.997404534473958
xt_marie,1.0,1053.0,27.321614583333332
tolissimus,3.0,10232.0,21.968055153559778
jspam,2.0,5955.5,24.595116591054612
Muezli68,6.0,2999.4,26.191672268426725
korenth1,23.0,3839.0,25.594288616690655
Berbekk,33.0,3223.75,25.897912993730163
jamellis,3.0,2020.0,26.750684238987432
xska_at_work,9.0,5384.857142857143,24.690340117732937
DeathSun_,27.0,3148.823529411765,26.105772106137664
Smt923,3.0,1646.0,26.64359753672753
tesiorama,49.0,2771.8888888888887,26.14116925031188
Lord_krepelka,30.0,3863.52,25.591642679724732
Zodiark111,3.0,2550.6666666666665,26.06209710511929
Grossmeister44,1.0,3039.0,26.62635311683464
kanaro,21.0,3565.3,25.605701097402896
dracomordag,13.0,2677.25,26.476736562039886
ioshix3,44.0,3464.09375,25.738435983771097
pramudeatha,7.0,5085.0,24.86723710978583
taianr,1.0,1784.0,27.512593601089176
Lilith_1969,10.0,3959.625,25.44699133787267
CHARLOTTExNW,3.0,2852.0,25.752614641995173
DirtyFM,32.0,3381.3703703703704,26.03077785084326
maildeenzo,2.0,488.0,25.903703703703705
osiristhesecond,14.0,3808.181818181818,25.705488827793236
juanmanuelchr,3.0,1441.0,26.62111801242236
fpw,7.0,3595.0,25.55777866696724
somethingyoudid,4.0,6646.25,24.016658581091416
rocketxxqueen,8.0,4845.333333333333,25.17247471879631
Nastya310,1.0,3917.0,25.49394536750211
Hikaru_Shiina,5.0,1412.5,27.51801661431276
flavioludgero,6.0,3183.75,25.826400023018287
daveknights,12.0,2506.181818181818,26.268359653161745
MyHeartofHearts,1.0,2169.0,26.38876772082879
basilea,36.0,2676.6296296296296,26.439623622295926
iatemyself,46.0,2654.837837837838,26.424163497893176
theusamaral,1.0,8991.0,22.719120725750173
smif,6.0,4240.833333333333,25.72834180774387
MatheusNyan,5.0,3885.6,25.752597293970638
spazmtr,11.0,2181.3333333333335,26.4164156959716
vanessasalgado,2.0,5784.0,24.502773668639055
Nuclear_SC,1.0,5784.0,24.502773668639055
Yojjj,34.0,2987.1428571428573,26.08347665720498
evapostolidis,5.0,4174.333333333333,25.441004792189375
darkgravez,1.0,1306.0,27.651162790697676
lukecocalis,5.0,4743.2,25.17761983270765
SuGaCaT,25.0,3081.2272727272725,25.90458557309405
jissa,2.0,8043.5,23.197977313044728
min_che,3.0,3431.0,25.634674928285012
ConsignedO,37.0,3131.8125,26.141849084024482
tealeafy,1.0,2819.0,26.353989469420817
dimka_nechai,3.0,3940.3333333333335,25.722494973912305
samsnicefm,10.0,5068.125,24.87264321381794
thalassah-,4.0,4794.666666666667,25.316925630489347
knittedpainting,28.0,3833.391304347826,25.736971258552035
MarkArchangel,1.0,3039.0,26.62635311683464
brookedvis,2.0,594.0,26.56756495701729
litex_fen,19.0,3224.5714285714284,26.086961091356898
LykoFox,3.0,1576.3333333333333,26.577420083597733
rubkat,8.0,4021.125,25.81252479193968
Denaphro,47.0,3303.4,25.917764721166503
BAFfan,7.0,2368.0,26.368761068505535
roorybacky,3.0,6557.0,24.20247991959089
maio290,5.0,3142.75,25.997099883452343
Maximometal083,4.0,4657.333333333333,25.089606470918053
Kasigofs,2.0,2828.0,25.992323232323233
Bayside_west,2.0,5104.5,24.875254409769333
ArianeSantos,12.0,3290.090909090909,25.826537176924646
eugene_ram0ne,17.0,3638.0588235294117,25.626131100988072
z1min,1.0,3530.0,25.758522727272727
ch17ip,3.0,5285.0,24.798352687907908
_subway_,4.0,4635.0,24.778885045045545
pullmein,19.0,2481.176470588235,26.590569299198076
Gabriel_Falcao,3.0,6476.666666666667,24.332443697333602
AtiRadish,1.0,4947.0,25.03409090909091
o_Tangerine_o,19.0,3129.153846153846,26.071440709650766
miljebassen,5.0,5014.25,24.852820450071707
Hasankor,4.0,5339.5,24.815219273156483
Cellsplicer,23.0,3019.0,26.03647337572346
kinokoO,33.0,3261.703703703704,25.88381148884921
Eat-Me-Drink-Me,44.0,2887.945945945946,26.164070545099612
EdwardLuke,7.0,7415.0,23.424398845586353
LindWood,12.0,5203.0,25.230276520747037
pennyeach,1.0,5616.0,24.578053435114505
EisKonig,41.0,3346.6666666666665,26.000614449745058
maxmillerb,16.0,4073.769230769231,25.331137732511177
OrZo_,24.0,2090.2105263157896,26.53695079648204
Jayayess1190,5.0,5822.0,24.618881879119353
s_mars,12.0,4124.2,25.35738514834047
OldGnom,10.0,4995.5,24.93385469302691
kirscepure,8.0,3419.375,25.76645525093799
kojffs,33.0,3453.9565217391305,25.83927691932831
missingno42128,2.0,3031.5,26.11404617553679
MaeljinIncarna,10.0,4124.625,25.468179013282178
mistajoka,12.0,5061.1,24.855134796061655
Bestfrom,19.0,3253.9375,26.06825007352176
cur,16.0,3324.8571428571427,25.84230758797574
IviDerivi,28.0,3308.904761904762,25.846219353077046
sssaku,1.0,5056.0,24.85747863247863
Gossick,8.0,2968.625,26.346958673015948
piglit44,3.0,2222.5,26.99875180227574
thevice_roy,3.0,3749.6666666666665,25.881562490884164
Pandora_Killjoy,5.0,2679.0,26.568609420294003
CroziusArcanum,44.0,3319.722222222222,25.758277263707626
dollsalad,3.0,5274.0,24.640571984159678
ivandx,17.0,2461.6153846153848,26.30867884885612
tonytheprawn,2.0,5262.0,24.71641791044776
itishenko,1.0,732.0,27.84521384928717
LadyTapani,4.0,2840.3333333333335,26.098311145974737
NelsonBarros,33.0,3531.740740740741,26.030632261229897
Khaann,23.0,3710.5238095238096,25.64766525374794
HerrWindir,2.0,5079.0,24.594718165976616
lookatthestar,20.0,3256.4117647058824,25.87304742958282
LissyLamoire,7.0,4774.0,25.222266917699727
maniiaticka,3.0,6851.0,23.778022619820153
the_real_roto,10.0,4567.5,25.345268451286678
dbod,3.0,4682.5,25.149715803289595
nellybelly31,23.0,3984.684210526316,25.519470911258143
thelunchboxosu,1.0,11031.0,21.538475993610824
fuuuz,1.0,5056.0,24.85747863247863
NickRamackers,2.0,10011.0,22.1287983596805
last_great_hero,1.0,9433.0,22.397634313508732
Daodeeva,1.0,3334.0,26.147386172006744
ECShepard,4.0,6808.25,24.025687380494276
Vidar_,5.0,2940.4,26.225947400596645
paspal,19.0,2847.529411764706,25.987530406045146
aduskar,31.0,3781.5,25.702517923406543
shabzadeh,4.0,699.0,26.97117516629712
Finer04,2.0,748.5,27.76678649071284
genocidalguitar,42.0,3567.1666666666665,25.615746558125554
ItsMauro,19.0,3549.6,25.709319609755845
pryamchik,1.0,485.0,27.86842105263158
Brightcab33,1.0,1517.0,27.572135201978565
dbchud,2.0,4947.0,25.03409090909091
13master13,5.0,3247.3333333333335,26.014715865402376
adoleti,8.0,3097.285714285714,26.064805822187754
DenimDemon,46.0,2959.5,26.205170584652056
vivizzz,17.0,3485.3125,25.838941544487295
Hushimitzu,6.0,5967.166666666667,24.315026236815882
krzywolina,8.0,5458.333333333333,24.582110355274505
Ragnarok-666,42.0,3071.972222222222,26.092843476802408
ViktorVanRiver,5.0,1403.5,27.568152323374655
tokyoq,41.0,2971.75,26.281756734576856
veqtor,22.0,4114.0,25.495085216530505
xterminador,4.0,2885.25,26.109866858912554
Jadecarolinee,1.0,6040.0,24.218573446327685
brian_yepee,46.0,3200.75,25.875510386456728
Mosiia,7.0,4522.75,25.41366413944271
hyrl_la,31.0,2376.6206896551726,26.55189738246055
SmartCasual,17.0,3810.25,25.674446224242853
Sho-Ki-Kat,5.0,3003.3333333333335,26.15729589283551
argonheart,2.0,529.0,26.49079754601227
starkstaringhorror,2.0,6033.5,24.414319340160482
phollis68,38.0,3345.1666666666665,25.78344743412276
Ritoion,2.0,5251.0,24.85892837968431
Normann,3.0,6026.333333333333,24.241861897216165
kalashnikof,2.0,3195.0,25.730538922155688
f_orever,3.0,3195.0,25.730538922155688
karlberenger,38.0,3130.030303030303,26.017975658318413
williamwy,1.0,3300.0,25.879158180583843
SixxAddict,1.0,8440.0,22.839627329192545
dnw5032,2.0,8991.0,22.719120725750173
SlySoul,2.0,1123.5,26.68052228670206
dudalittle,32.0,4129.708333333333,25.437161148733093
ribbeck,33.0,3387.214285714286,26.016371848106086
asnd16,6.0,3149.0,26.041342695704724
danieltveiten,5.0,4921.0,25.146973506335126
iljosja,8.0,4186.75,25.59124166385682
donegal77,5.0,3593.0,25.798251384984486
sheldonjerez,1.0,5616.0,24.578053435114505
Sad_florenthine,46.0,2988.9411764705883,26.058448297353813
eSyr,4.0,2377.25,26.500116104857327
lord0fdarkness,41.0,3160.21875,26.007809318605396
pemiliotardem,13.0,5183.444444444444,24.71312039628241
Mordofatal,2.0,3365.5,25.785571686330616
tylaratkins,4.0,3089.3333333333335,25.30772398973046
Caprieu,3.0,8157.0,23.030485872181533
CookieK,13.0,4556.1,24.887852831660034
nickholway,11.0,4261.2,25.30045331515357
Whateverthing,4.0,5951.666666666667,24.415719000781063
gerritb,9.0,2035.857142857143,27.061800363549867
ElBabuino,39.0,3115.212121212121,25.877976870880822
k31V,6.0,4755.0,24.80938952557017
VeeQueueTee,2.0,6427.0,24.134293757244578
PEShero,2.0,5387.5,25.115857163419676
tiihku,8.0,5239.142857142857,24.717475465584574
anotherjpeg,37.0,3431.266666666667,25.944817585237526
ChoppyBabe,2.0,3608.5,25.686551774042975
arusyonok,8.0,4889.285714285715,24.959062736277303
triplesoul,5.0,3002.5,26.206117927787744
Mr_Sleepy,14.0,4747.333333333333,25.03857504446667
thejadedlocal,17.0,3227.6666666666665,25.86515452322468
Spaceboy83,2.0,3031.5,26.11404617553679
suta_desu,19.0,2361.5625,26.68319249257921
fluppebxl,5.0,4967.75,25.07820144983166
NaberNaber,10.0,5339.5,24.745260717268483
Underdawg89,41.0,3393.56,26.02530377594759
artishka,14.0,3896.4444444444443,25.46489134610286
Tauros_81,11.0,4719.444444444444,25.061013812031984
lickthedj,7.0,4206.5,25.445645853490664
pandasaurio,7.0,2986.8571428571427,26.38840910444487
lynch101,45.0,3694.6857142857143,25.57646991786019
Dragroth,7.0,3954.1666666666665,25.44546587790514
Isis_go,4.0,2060.0,26.832114415562362
shadowkizzle,1.0,3308.0,25.65615462868769
CY_Co,2.0,1866.0,27.20474177753141
ziggy_star,2.0,3270.0,25.719545767377838
Gadethyn,10.0,4476.2,25.24505696400943
eternal-life333,7.0,3184.2,25.814499203580823
Jonny_B_112,48.0,2736.2702702702704,26.223229269008517
rayraoliveira,48.0,3081.366666666667,26.168904084689565
mellowman420,9.0,3985.25,25.407169583557426
extemporanea,13.0,5489.6,24.716453306424878
untoldsarcasm,11.0,4455.25,25.248467628795787
NotoriousLan,10.0,2853.375,26.5641959480093
exaze,22.0,3389.875,25.84522942830793
ejandrzej,3.0,904.0,26.957569082299347
sn0wm4n_,1.0,1222.0,27.044228694714132
Ragdoll230,1.0,2071.0,26.94864396999423
MUSIC_NON-STOP,31.0,2987.777777777778,26.132591464985335
KarmaToBurn,3.0,2278.0,26.096910637787357
Marricash,1.0,2521.0,26.595598349381017
GhostVII,47.0,2736.7179487179487,26.355071778191633
hobyeolbit,2.0,1088.5,26.737225187320632
haljah,10.0,5271.25,25.015276662308167
paulotthierry,1.0,1180.0,27.728395061728396
blazeinfamous,2.0,7775.5,23.26260029465721
MrDirt,9.0,2438.875,26.60050902489783
BlackOssian,7.0,2876.1666666666665,25.96510545484306
DavCnuk,44.0,2855.3333333333335,26.0924019652615
sagnikroychowdh,11.0,3569.1111111111113,25.659639000413
makenoise,29.0,3058.740740740741,26.14893800204943
Sataniggor,11.0,4738.222222222223,25.01475160426891
Panecea,2.0,5305.5,24.776855060879228
cowabungafango,6.0,6918.25,23.842070328719466
Iggyhxc,7.0,5086.285714285715,24.760585300517054
kopfschuss1983,47.0,2857.0588235294117,26.149015666613597
asheshambasta,12.0,3600.777777777778,25.662099547115808
DJKenAnthony,3.0,6881.0,23.663337430854334
HeadcrabFreak,1.0,385.0,27.417061611374407
davenar,2.0,460.0,28.38332368966681
uvdude,1.0,4520.0,24.986724595703595
wolek84,1.0,4520.0,24.986724595703595
dariooroches,11.0,3709.1,25.666806007087416
Evil_Dildo93,48.0,2803.0243902439024,26.25587241308105
Polecitta,24.0,3679.6315789473683,25.622261155961606
Candentio,27.0,3106.75,26.28679411779533
Iethargy,8.0,4749.25,25.15394597813053
Lutz,21.0,3750.0588235294117,25.540611740638884
Artemito,12.0,3192.5555555555557,25.860354297120352
Nikkuja,9.0,3976.0,25.391638652741886
Bluebell81,22.0,3446.4375,25.868241062344108
mode101uk,3.0,2594.0,26.64900365971083
vanguardvillain,3.0,5678.666666666667,24.567810470549016
franharrington,5.0,5852.333333333333,24.517032270781836
Greg_J,24.0,2974.3684210526317,26.247388718347707
cyyyliraa,46.0,2882.6315789473683,26.1531007656924
Hilsu,2.0,4112.0,25.280094905094906
hnkovr,1.0,2224.0,26.839617631439193
milanche91,41.0,3186.4285714285716,26.10674352050847
goodsweetnight,2.0,5013.5,24.83632487588562
Saintmanchan,5.0,4996.0,24.980465504211303
sanjeevrau,1.0,533.0,26.529595015576323
Stratocazter,20.0,3158.6428571428573,26.213850261084712
itaeseok,1.0,8991.0,22.719120725750173
bioly,12.0,5585.727272727273,24.5777251565989
crommelynk,2.0,4152.0,25.167665685366778
SaintNoir,29.0,3181.185185185185,25.95912653520143
frontway,33.0,3310.3333333333335,25.971110949020996
Leysuke,3.0,4543.0,25.238100669951105
koltregaskes,6.0,4141.6,25.538926903683215
FormuleSecrete,3.0,3829.0,25.52535517063448
TomasVL,2.0,11031.0,21.538475993610824
KConn3711,3.0,2032.5,27.189117313365102
jarzyna18,12.0,4246.3,25.513617446133726
Fletchreborn,3.0,994.0,28.043539325842698
JetPistol,6.0,3723.6666666666665,25.461253460679888
cromlech,5.0,4439.0,25.213879598223514
tschktschk,2.0,5553.5,24.523761642320615
JTCorpse,1.0,1245.0,27.642931937172776
kLAip,1.0,4520.0,24.986724595703595
mn87,5.0,2348.2,26.507838498068605
bmdavey89,23.0,3434.5263157894738,25.817177948340742
suidroot,20.0,4189.294117647059,25.578554153007484
stiffkitten,4.0,1978.75,27.47060201920206
arthur_vc2,1.0,6040.0,24.218573446327685
darksoy,1.0,7093.0,23.807692307692307
Hachedevendetta,50.0,3311.972222222222,25.839274823457263
EliEndrup,41.0,3595.035714285714,25.790034556475337
IndustrialAGNES,11.0,3873.25,25.748095672705517
baccarati,32.0,2862.2,26.154334059406857
katjoaz91,43.0,3381.896551724138,26.07914466917632
crapulinski,3.0,8729.0,22.8363848754277
proggers,1.0,2135.0,26.2853170189099
Rotten_Brain,40.0,3259.4242424242425,26.063875103288034
laracroftonline,5.0,3700.6,25.720239581294273
Ziondina,11.0,3913.375,25.78641289372647
colorsfaded,1.0,1417.0,27.360641139804095
Dosva,45.0,2902.705882352941,26.258096078602726
DainaFleur,1.0,11031.0,21.538475993610824
kazaki03,34.0,2859.653846153846,26.093043768191894
caspartaam,1.0,2853.0,25.77951180472189
Johnsmith4hp,32.0,4193.346153846154,25.287228323108323
M3d1k,5.0,5707.75,24.541380690021924
nameless_fairy,40.0,3303.96875,25.908327216053195
DeDannan,39.0,3067.9666666666667,26.17399342812661
DaveBFC,22.0,3987.315789473684,25.46086734623745
giggles6,1.0,1153.0,27.354988399071924
daviestp,32.0,3320.964285714286,25.796930381085918
Screa_per,33.0,3163.04,26.234497976726164
xNatxOx,1.0,218.0,26.48913043478261
FeatherPluckin,2.0,1378.0,27.035641270273953
opentitan,10.0,3923.0,25.30575080544724
NySzanya,5.0,3058.2,25.529347757393882
zastava81,2.0,5262.0,24.71641791044776
BorisBritva88,45.0,3181.7948717948716,25.8926785442729
whitelephant_,7.0,3822.6,25.52227574276474
FURANZU,5.0,2270.0,26.573484311747215
interiordejavu,4.0,2621.3333333333335,26.403475140200072
rands2,6.0,5766.4,24.451296815579077
pepperpot80,2.0,2719.0,26.193573024449762
BJB83,1.0,1307.0,27.079317269076306
maldoror1975,3.0,4025.0,25.240076649329318
Katholik,7.0,4101.5,24.98187196058125
GLAPHEX,2.0,4942.5,25.038898128414285
aeonbiz,2.0,3039.0,26.62635311683464
youlooksofine,43.0,3078.6216216216217,26.02405146800162
szamina,1.0,2033.0,26.797169811320753
Pokeyasd,47.0,3310.2105263157896,25.889011438013288
Pixel_Tilly,9.0,5168.875,24.961743493760196
brenodamasco,4.0,4836.75,25.111961437520186
diegorubin,7.0,3862.714285714286,25.66009746083211
bRuud83,4.0,2018.0,26.322338024705438
Vinixuxa,1.0,5056.0,24.85747863247863
Mocki39,10.0,2368.5555555555557,26.261479473661993
Art-e-fact,2.0,6138.5,24.38564011320753
acepreshaw,20.0,3819.75,25.83927546112575
jucumberbatch,1.0,3334.0,26.147386172006744
transcenduk,10.0,2024.4444444444443,26.771509189234326
time2stand,10.0,3048.222222222222,26.112220129544657
harmpy,1.0,7093.0,23.807692307692307
bootymonster,6.0,4328.333333333333,25.25546029280734
x0-,2.0,662.0,27.480459770114944
dzeja2,4.0,6236.333333333333,24.370247143474206
Viellator,8.0,3962.6666666666665,25.36882816950119
The12oach,10.0,4312.3,25.491459542943534
phnxrsng,5.0,2445.5,26.310540984489442
DinhoBunton,1.0,8991.0,22.719120725750173
BrightBlade,48.0,3253.15,25.979580660948404
evilgoatbob,4.0,2179.6666666666665,26.511144054800386
ryjek_666,25.0,3329.0,26.151388921253773
blrovenstine,1.0,2521.0,26.595598349381017
bibshall,7.0,3340.5,25.948337613628837
fb2012,2.0,8407.5,23.02062483112494
xBARNYx,5.0,5828.8,24.484550012809514
williwaldei,3.0,3262.0,26.097795160320757
Pwitypwit,5.0,5399.333333333333,24.49968403171233
boudieboom,13.0,3195.9,26.200665263340092
snieszka,21.0,4300.35294117647,25.2501128550317
redx00xstar,10.0,4937.571428571428,24.96071293216847
yaskicida,8.0,3551.5714285714284,26.04589105329972
tlukes123,12.0,4948.090909090909,24.911601647190654
rijii_ej,6.0,2348.6666666666665,26.268423204383993
WTFAlex,22.0,2276.8947368421054,26.51995685341362
yago_dickinson,7.0,4224.5,25.37878575262734
biancabm,3.0,5032.5,24.729325047828503
chorpo,1.0,2448.0,26.982338902147973
Ireth9,17.0,4100.692307692308,25.484232894669297
SlimZePineapple,3.0,1732.0,26.339957416607522
PauloWP,42.0,3085.9333333333334,26.17938018387077
welisbatista,1.0,2729.0,26.080706179066834
ava66,20.0,2732.6470588235293,26.23298564028309
israelpossoli,18.0,4827.2307692307695,25.056331820365568
Dwinanda,12.0,4105.8,25.426843256198485
danielgsouto,5.0,2676.4,26.39881334317039
Keruganja,4.0,7330.666666666667,23.657900557394797
Antipodian,5.0,2791.25,26.090516488209893
redlipss,2.0,1689.5,26.683247133599203
syracuseduke,1.0,4947.0,25.03409090909091
Underlost,20.0,3767.294117647059,25.562233365674064
q2loop,36.0,2957.962962962963,26.24567653161835
shhhhhhhon,5.0,1434.75,26.364489360619473
midnighthowl,17.0,4264.785714285715,25.38567779881804
noshadesofgrey,2.0,3321.0,25.901770400347218
MAG200,1.0,567.0,26.836206896551722
jamesspratt,4.0,8729.0,22.8363848754277
allghostwritten,13.0,3524.1,25.81936773969674
Lazip-r,7.0,4229.857142857143,25.43690416734742
rksesquinca,4.0,2372.75,26.527036645703014
Crono101,4.0,4648.0,25.213148178752068
srandall6,8.0,5617.5,24.600152307605413
FlavioRod,12.0,2827.5,26.18808427562095
Xcava86X,47.0,2616.6486486486488,26.270950755249537
Chaothman,48.0,3493.818181818182,25.99138997569037
colenochka,13.0,4532.916666666667,25.195558204136898
Mr_Peach_,4.0,4562.5,24.49789785687023
Dudeson26,17.0,3880.6923076923076,25.45944060156819
drlopez,6.0,5415.166666666667,24.582625612111872
JeSTeRiNo,1.0,2448.0,26.982338902147973
sm-art,4.0,4144.0,25.266894820496926
Nathankelley,8.0,3756.5714285714284,25.720515179000532
